"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12";"churn?";"Cust_ID"
10/14/05 12:00 AM;"PACK_Z";"Male";22.0;"Single";"Owner";"Highschool";"Labourer";"30_60k";11.23;4.82;1.67;7.0;26.0;16.0;14.48;2.12;4.65;51.0;21.25;12.0;32.97;17.18;4.37;5.0;40.0;23.0;41.87;4.4;14.67;72.0;60.75;8.0;13.0;8.42;10.43;19.0;23.0;18.0;23.37;2.45;9.57;46.0;34.6;26.0;15.7;5.92;12.83;19.0;27.0;28.0;38.98;0.88;8.8;59.0;48.23;35.0;"0";"ID0255150"
1/7/06 12:00 AM;"PACK_E";"Female";30.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";140.63;7.22;62.33;10.0;60.0;5.0;8.72;30.35;170.13;75.0;210.18;0.0;161.25;17.95;42.43;13.0;52.0;15.0;15.73;3.82;195.12;80.0;221.63;0.0;109.58;34.03;44.95;12.0;55.0;18.0;0.77;32.83;153.28;84.0;188.57;1.0;78.17;1.25;3.83;4.0;33.0;2.0;0.13;3.37;75.98;39.0;86.37;0.0;"0";"ID0255481"
9/25/05 12:00 AM;"PACK_X";"Female";32.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";10.12;0.13;0.0;0.0;22.0;2.0;0.15;0.0;10.1;23.0;10.25;1.0;18.8;5.27;0.0;0.0;4.0;2.0;1.5;0.5;22.07;6.0;24.07;0.0;7.22;4.0;0.0;0.0;3.0;2.0;0.0;0.0;11.22;5.0;11.22;0.0;21.58;0.33;0.0;0.0;8.0;1.0;0.0;1.07;20.85;9.0;21.92;0.0;"0";"ID0255694"
10/28/05 12:00 AM;"PACK_X";"Male";31.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.4;0.2;0.0;0.0;1.0;3.0;0.2;0.0;0.4;4.0;0.6;0.0;0.05;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.05;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0255769"
12/4/05 12:00 AM;"PACK_Z";"Female";20.0;"Single";"Owner";"Highschool";"Labourer";"Over_60k";0.0;0.0;6.58;47.0;0.0;0.0;0.35;0.0;6.23;16.0;6.58;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0255848"
9/8/05 12:00 AM;"PACK_X";"Male";43.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.43;28.27;16.95;38.0;16.0;50.0;2.28;0.17;43.2;85.0;45.65;19.0;4.52;17.48;17.37;47.0;28.0;36.0;14.52;3.82;21.03;81.0;39.37;30.0;7.15;13.42;5.9;18.0;20.0;37.0;5.42;2.77;16.25;56.0;24.43;16.0;3.58;18.57;9.87;15.0;17.0;22.0;5.08;0.0;29.33;49.0;34.23;8.0;"0";"ID0255991"
12/15/05 12:00 AM;"PACK_B";"Female";39.0;"Married";"Owner";"University";"Public_Employee";"30_60k";1.23;0.25;0.65;27.0;24.0;6.0;1.47;0.0;0.67;4.0;1.88;52.0;0.2;0.0;0.03;9.0;16.0;10.0;0.0;0.18;0.05;4.0;0.23;31.0;0.0;0.0;0.03;1.0;4.0;3.0;0.0;0.0;0.03;1.0;0.03;4.0;0.12;1.3;0.15;10.0;23.0;13.0;1.3;0.23;0.03;6.0;1.57;39.0;"0";"ID0256209"
9/28/04 12:00 AM;"PACK_B";"Male";27.0;"Widow";"Owner";"University";"Labourer";"30_60k";1.12;0.53;0.0;0.0;11.0;3.0;1.65;0.0;0.0;14.0;1.65;0.0;1.02;0.32;0.0;0.0;9.0;3.0;1.33;0.0;0.0;12.0;1.33;0.0;4.7;0.48;0.0;0.0;21.0;3.0;5.18;0.0;0.0;24.0;5.18;0.0;0.73;0.0;0.0;0.0;5.0;0.0;0.73;0.0;0.0;5.0;0.73;0.0;"0";"ID0320268"
12/5/04 12:00 AM;"PACK_X";"Male";30.0;"Single";"Owner";"Highschool";"Leader";"30_60k";17.52;1.63;4.07;5.0;16.0;4.0;9.32;5.93;7.5;24.0;23.22;1.0;12.82;5.67;11.47;14.0;14.0;6.0;2.88;6.77;20.3;32.0;29.95;2.0;30.15;3.08;2.23;7.0;33.0;4.0;17.68;9.28;5.95;37.0;35.47;7.0;32.93;2.12;6.58;13.0;67.0;25.0;22.32;2.03;17.4;50.0;41.75;35.0;"0";"ID0350347"
1/24/05 12:00 AM;"PACK_B";"Female";32.0;"Widow";"Owner";"Highschool";"Public_Employee";"15_30k";67.88;35.3;130.92;91.0;59.0;30.0;224.93;0.0;0.05;179.0;232.13;1.0;56.13;11.4;75.17;70.0;91.0;19.0;122.17;0.2;9.67;162.0;142.7;18.0;34.45;51.15;42.68;46.0;46.0;32.0;125.07;0.0;0.0;122.0;127.95;0.0;12.6;77.0;81.53;54.0;17.0;47.0;177.6;0.0;0.0;137.0;179.07;12.0;"0";"ID0350378"
4/4/05 12:00 AM;"PACK_Z";"Male";42.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.7;2.33;0.0;57.0;33.0;50.0;0.6;2.02;0.42;7.0;3.03;147.0;2.55;2.8;3.87;36.0;33.0;61.0;8.62;0.23;5.18;32.0;14.03;118.0;4.82;4.32;2.55;29.0;36.0;23.0;3.05;0.0;5.75;16.0;8.8;85.0;0.87;0.35;2.42;16.0;36.0;20.0;2.93;0.0;1.58;17.0;4.52;75.0;"0";"ID0350465"
12/19/04 12:00 AM;"PACK_B";"Male";50.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";22.6;21.03;39.42;20.0;28.0;9.0;51.45;0.0;31.6;49.0;83.05;8.0;12.6;21.8;37.95;18.0;12.0;15.0;35.47;0.0;36.88;36.0;72.35;9.0;25.32;15.8;35.47;14.0;20.0;13.0;41.73;0.85;31.52;40.0;74.1;6.0;16.67;16.15;18.07;11.0;23.0;14.0;35.38;0.0;17.72;43.0;53.1;7.0;"1";"ID0351242"
12/12/04 12:00 AM;"PACK_X";"Female";48.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";5.95;1.5;2.67;10.0;20.0;5.0;2.47;0.27;6.25;27.0;10.12;8.0;0.8;0.0;3.85;1.0;5.0;1.0;0.2;0.22;4.23;5.0;4.55;1.0;2.48;0.0;0.0;0.0;10.0;0.0;1.35;0.0;1.13;7.0;2.48;3.0;9.77;2.22;1.02;3.0;20.0;9.0;0.0;1.77;10.92;23.0;12.68;7.0;"0";"ID0351942"
4/18/05 12:00 AM;"PACK_B";"Male";26.0;"Single";"Family_Member";"Highschool";"Labourer";"Below_15k";12.73;0.0;2.63;4.0;16.0;3.0;3.28;0.0;6.1;20.0;15.37;3.0;0.78;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.78;1.0;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0352053"
4/15/05 12:00 AM;"PACK_Z";"Male";35.0;"Married";"Other";"Highschool";"Labourer";"15_30k";13.25;0.0;2.08;2.0;10.0;0.0;4.77;8.32;5.7;17.0;18.78;0.0;7.47;0.0;14.05;1.0;3.0;0.0;14.07;7.45;0.0;4.0;21.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0352071"
7/10/05 12:00 AM;"PACK_X";"Male";36.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";6.42;10.1;22.8;3.0;5.0;7.0;2.05;4.52;9.17;15.0;39.32;0.0;0.43;0.68;0.8;1.0;2.0;1.0;1.92;0.0;0.0;4.0;1.92;0.0;53.25;0.0;10.2;12.0;76.0;0.0;12.73;2.12;38.8;85.0;63.45;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0354719"
9/6/05 12:00 AM;"PACK_Z";"Female";16.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";0.32;0.02;0.0;0.0;1.0;1.0;0.27;0.0;0.33;4.0;0.6;0.0;0.2;0.63;1.92;4.0;1.0;1.0;2.1;0.45;0.32;7.0;3.07;0.0;1.25;7.62;4.82;6.0;3.0;8.0;2.68;0.0;1.5;9.0;4.18;0.0;0.87;4.65;27.23;14.0;3.0;3.0;13.62;0.77;7.7;16.0;24.55;2.0;"0";"ID0354874"
8/4/05 12:00 AM;"PACK_X";"Female";36.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";49.05;21.02;22.57;67.0;76.0;30.0;18.8;8.6;65.23;73.0;92.63;100.0;53.15;24.2;3.58;59.0;69.0;58.0;18.23;23.65;39.05;57.0;80.93;129.0;37.03;9.97;6.2;59.0;60.0;61.0;16.02;12.35;23.4;47.0;51.88;130.0;43.1;6.12;33.37;108.0;99.0;43.0;32.6;11.98;46.72;81.0;92.73;172.0;"0";"ID0355213"
9/23/05 12:00 AM;"PACK_Z";"Male";28.0;"Married";"Other";"Highschool";"Labourer";"30_60k";0.0;6.55;7.63;3.0;0.0;6.0;14.08;0.0;0.1;9.0;14.18;0.0;14.75;58.02;39.65;12.0;8.0;23.0;28.33;0.0;85.98;33.0;112.13;5.0;32.57;13.9;30.15;17.0;14.0;10.0;19.27;0.0;56.5;22.0;72.07;14.0;0.17;0.97;1.78;1.0;1.0;3.0;2.92;0.0;0.0;5.0;2.92;0.0;"0";"ID0355836"
5/5/05 12:00 AM;"PACK_B";"Male";30.0;"Single";"Owner";"Highschool";"Labourer";"30_60k";27.98;0.15;3.7;8.0;14.0;2.0;23.22;1.83;6.78;21.0;31.83;3.0;0.68;0.0;0.0;0.0;2.0;0.0;0.68;0.0;0.0;2.0;0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.68;27.05;12.62;19.0;28.0;27.0;30.05;0.0;27.27;65.0;57.32;12.0;"1";"ID0426507"
3/20/05 12:00 AM;"PACK_B";"Male";42.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";35.1;16.42;8.48;9.0;48.0;21.0;21.37;3.82;34.82;78.0;60.0;0.0;60.03;11.12;34.98;39.0;88.0;18.0;55.18;14.2;36.75;143.0;106.13;2.0;117.27;21.12;45.1;45.0;130.0;25.0;92.82;13.92;75.62;200.0;183.48;0.0;233.02;106.97;97.45;92.0;251.0;100.0;244.73;26.53;160.17;437.0;434.9;4.0;"0";"ID0427299"
12/21/04 12:00 AM;"PACK_B";"Male";26.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";13.92;3.75;11.72;236.0;147.0;95.0;3.83;7.6;2.25;107.0;29.38;371.0;9.05;22.07;20.67;146.0;100.0;134.0;1.1;3.15;8.88;50.0;51.78;330.0;10.78;17.28;50.13;107.0;90.0;146.0;1.12;6.02;13.45;88.0;78.2;249.0;23.48;0.33;3.25;27.0;83.0;56.0;0.03;0.0;2.53;53.0;28.02;104.0;"1";"ID0428016"
12/6/04 12:00 AM;"PACK_B";"Male";27.0;"Divorced";"Other";"University";"Leader";"30_60k";20.32;28.0;14.8;12.0;31.0;22.0;9.98;16.48;36.65;65.0;63.12;0.0;6.15;7.75;7.62;2.0;9.0;10.0;6.28;0.0;14.37;21.0;21.52;0.0;37.2;24.35;5.97;7.0;48.0;31.0;15.7;8.77;28.62;71.0;54.23;0.0;27.1;17.62;7.0;12.0;31.0;14.0;21.67;11.8;16.57;54.0;51.72;2.0;"0";"ID0451002"
12/19/04 12:00 AM;"PACK_B";"Male";38.0;"Married";"Owner";"University";"Executive";"30_60k";30.38;5.57;4.03;2.0;19.0;2.0;23.37;1.83;14.78;23.0;39.98;0.0;20.5;9.98;0.0;0.0;13.0;8.0;14.23;4.88;11.37;21.0;30.48;0.0;23.7;6.13;3.45;3.0;16.0;3.0;15.5;8.28;9.15;21.0;32.93;0.0;24.13;3.45;2.17;2.0;16.0;2.0;15.97;2.82;10.97;19.0;29.75;1.0;"0";"ID0451139"
12/20/04 12:00 AM;"PACK_B";"Male";50.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";0.0;0.58;0.0;0.0;0.0;1.0;0.58;0.0;0.0;1.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0451541"
11/30/04 12:00 AM;"PACK_B";"Male";46.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";0.0;0.28;2.48;7.0;0.0;4.0;2.77;0.0;0.0;11.0;2.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0451608"
12/5/04 12:00 AM;"PACK_B";"Female";26.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";0.17;0.0;0.0;0.0;2.0;0.0;0.17;0.0;0.0;2.0;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0451727"
4/23/05 12:00 AM;"PACK_B";"Male";28.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";75.2;36.13;86.38;28.0;74.0;24.0;118.82;0.03;78.87;117.0;197.72;9.0;109.93;46.08;85.98;36.0;102.0;39.0;198.65;6.83;36.52;174.0;242.0;3.0;117.4;81.62;41.27;34.0;115.0;51.0;165.92;7.2;63.42;190.0;236.53;3.0;89.15;30.07;51.0;33.0;83.0;32.0;141.9;3.62;30.1;129.0;175.62;16.0;"0";"ID0451974"
1/28/05 12:00 AM;"PACK_C";"Female";22.0;"Married";"Owner";"University";"Public_Employee";"15_30k";82.17;54.47;77.63;81.0;152.0;82.0;150.68;3.98;74.62;160.0;228.7;168.0;45.83;76.53;24.1;74.0;97.0;139.0;116.53;3.37;58.33;167.0;177.83;209.0;80.4;19.2;36.1;50.0;109.0;38.0;81.95;0.0;85.43;130.0;167.38;103.0;35.78;90.88;10.32;23.0;53.0;101.0;99.2;0.0;74.03;124.0;172.65;104.0;"1";"ID0451981"
4/4/05 12:00 AM;"PACK_Z";"Female";24.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";8.65;6.18;9.02;35.0;41.0;21.0;4.5;1.23;20.3;44.0;26.03;73.0;0.0;0.0;1.48;9.0;12.0;1.0;0.0;0.0;1.48;6.0;1.48;20.0;10.4;5.58;4.72;11.0;35.0;18.0;8.23;2.65;18.32;42.0;29.2;46.0;16.5;7.93;5.42;44.0;83.0;17.0;8.17;9.25;23.05;55.0;40.47;113.0;"0";"ID0452040"
2/14/05 12:00 AM;"PACK_X";"Male";29.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";104.38;0.47;0.78;5.0;66.0;1.0;4.83;0.07;100.73;68.0;105.63;4.0;57.58;0.0;0.0;0.0;35.0;0.0;3.2;9.58;44.8;35.0;57.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0452525"
5/3/05 12:00 AM;"PACK_Z";"Male";25.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";65.73;38.5;25.65;35.0;89.0;46.0;68.43;3.53;65.97;187.0;137.93;3.0;20.17;1.92;6.38;11.0;38.0;8.0;33.12;0.0;16.55;66.0;49.67;1.0;16.75;5.33;7.33;10.0;36.0;18.0;13.88;0.5;20.12;71.0;34.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0452592"
4/3/05 12:00 AM;"PACK_C";"Female";20.0;"Married";"Owner";"University";"Public_Employee";"30_60k";56.8;17.9;29.03;22.0;70.0;28.0;62.67;5.43;43.53;119.0;113.45;19.0;23.02;23.72;25.88;30.0;29.0;41.0;58.67;2.05;28.75;106.0;89.87;8.0;41.8;38.93;25.63;26.0;46.0;48.0;63.83;4.45;58.98;125.0;127.27;25.0;58.55;28.65;52.35;57.0;63.0;61.0;100.83;7.57;59.58;171.0;168.1;51.0;"0";"ID0452948"
6/13/05 12:00 AM;"PACK_X";"Male";28.0;"Divorced";"Owner";"Highschool";"Executive";"Over_60k";36.07;20.9;19.4;40.0;52.0;33.0;61.15;10.12;5.1;78.0;71.9;28.0;4.38;0.0;0.0;1.0;4.0;1.0;3.6;0.0;0.0;3.0;4.38;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0453467"
7/1/05 12:00 AM;"PACK_Z";"Female";44.0;"Married";"Owner";"University";"Executive";"15_30k";0.0;0.0;8.5;4.0;0.0;0.0;8.5;0.0;0.0;4.0;8.5;0.0;0.13;0.0;0.0;0.0;1.0;0.0;0.13;0.0;0.0;1.0;0.13;0.0;3.48;0.0;0.0;0.0;4.0;0.0;3.48;0.0;0.0;4.0;3.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0454006"
7/21/05 12:00 AM;"PACK_X";"Female";52.0;"Married";"Owner";"University";"Public_Employee";"Below_15k";0.0;4.68;3.53;1.0;0.0;1.0;0.0;0.0;8.22;2.0;8.22;0.0;4.68;2.63;2.67;1.0;6.0;3.0;0.33;0.0;9.65;7.0;9.98;3.0;10.83;1.12;0.95;2.0;17.0;2.0;0.0;4.15;8.75;13.0;12.9;8.0;4.62;5.98;1.27;11.0;11.0;22.0;2.83;2.47;2.83;8.0;8.13;19.0;"0";"ID0454458"
12/21/05 12:00 AM;"PACK_Z";"Female";26.0;"Married";"Owner";"University";"Leader";"Over_60k";1.35;18.2;21.57;5.0;3.0;4.0;41.12;0.0;0.0;9.0;39.82;0.0;5.95;16.97;13.85;5.0;3.0;9.0;30.6;0.98;5.53;18.0;37.12;0.0;0.0;13.5;0.0;0.0;0.0;6.0;9.65;0.0;4.0;8.0;13.65;0.0;1.53;0.17;0.0;0.0;3.0;1.0;6.5;0.0;0.17;5.0;6.67;0.0;"0";"ID0456870"
4/30/05 12:00 AM;"PACK_Z";"Male";23.0;"Married";"Family_Member";"Highschool";"Public_Employee";"30_60k";2.83;8.62;8.42;14.0;14.0;8.0;9.1;0.47;10.3;21.0;19.87;16.0;2.38;14.32;1.0;6.0;6.0;6.0;3.8;0.0;15.83;13.0;19.63;6.0;5.53;5.97;4.1;6.0;16.0;10.0;3.12;3.17;9.32;17.0;15.6;10.0;5.75;16.0;5.62;5.0;16.0;10.0;7.63;0.0;19.73;16.0;22.08;12.0;"0";"ID0552144"
2/19/05 12:00 AM;"PACK_B";"Male";30.0;"Single";"Owner";"Highschool";"Executive";"30_60k";0.02;0.07;0.0;2.0;1.0;1.0;0.08;0.0;0.0;2.0;0.08;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0552326"
6/30/05 12:00 AM;"PACK_B";"Female";40.0;"Widow";"Owner";"University";"Public_Employee";"30_60k";2.65;4.12;1.52;4.0;2.0;4.0;2.92;0.32;1.65;10.0;8.28;0.0;0.43;0.12;6.83;4.0;1.0;1.0;6.62;0.0;0.77;6.0;7.38;0.0;9.98;1.72;5.27;9.0;17.0;7.0;4.7;4.88;7.38;26.0;16.97;7.0;0.98;2.25;2.23;15.0;6.0;10.0;3.8;0.0;3.5;16.0;7.3;22.0;"0";"ID0553665"
7/21/05 12:00 AM;"PACK_X";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";16.53;22.17;2.8;10.0;34.0;19.0;16.2;8.47;16.83;37.0;41.5;26.0;0.0;0.4;0.37;1.0;0.0;1.0;0.37;0.0;0.4;2.0;0.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0554424"
12/23/05 12:00 AM;"PACK_B";"Female";59.0;"Widow";"Owner";"Primary_School";"Labourer";"15_30k";26.1;1.33;0.32;1.0;21.0;4.0;25.9;0.0;1.85;26.0;27.75;0.0;7.7;2.72;0.42;1.0;9.0;1.0;8.12;0.0;2.72;11.0;10.83;0.0;19.5;1.98;6.22;1.0;19.0;3.0;11.7;0.0;16.0;23.0;27.7;0.0;3.78;5.92;0.4;1.0;6.0;3.0;8.97;0.0;4.2;12.0;13.17;1.0;"0";"ID0554600"
9/30/05 12:00 AM;"PACK_X";"Male";22.0;"Single";"Owner";"University";"Public_Employee";"15_30k";0.0;0.43;0.0;0.0;0.0;1.0;0.0;0.43;0.0;1.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID0554716"
12/11/05 12:00 AM;"PACK_Z";"Female";23.0;"Single";"Family_Member";"Highschool";"Public_Employee";"30_60k";28.7;8.05;10.0;24.0;37.0;13.0;4.13;17.62;23.85;47.0;49.98;37.0;17.57;3.18;5.3;12.0;40.0;7.0;0.65;13.18;18.72;29.0;33.87;40.0;1.48;0.0;0.0;1.0;7.0;0.0;0.0;0.0;1.48;3.0;1.48;9.0;3.53;0.08;3.23;1.0;7.0;1.0;1.28;0.0;5.57;7.0;6.85;3.0;"0";"ID0556576"
9/18/04 12:00 AM;"PACK_A";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";11.4;9.67;1.92;4.0;19.0;18.0;12.73;2.47;7.78;35.0;22.98;6.0;11.83;13.43;0.8;1.0;26.0;18.0;18.42;0.0;7.65;36.0;26.07;9.0;26.63;10.2;7.55;5.0;19.0;15.0;16.65;3.13;18.82;33.0;41.6;2.0;31.9;17.35;10.68;9.0;35.0;17.0;41.58;0.0;19.08;60.0;60.67;2.0;"1";"ID0620237"
10/19/04 12:00 AM;"PACK_B";"Female";27.0;"Single";"Owner";"University";"Leader";"30_60k";1.43;0.02;0.0;0.0;12.0;1.0;1.37;0.0;0.0;5.0;1.45;8.0;3.72;0.53;0.13;1.0;14.0;3.0;2.73;0.0;0.0;15.0;4.38;3.0;0.58;0.08;0.0;1.0;4.0;1.0;0.43;0.0;0.07;4.0;0.67;2.0;4.22;1.42;0.0;2.0;7.0;6.0;5.45;0.0;0.0;7.0;5.63;5.0;"1";"ID0620397"
2/11/05 12:00 AM;"PACK_C";"Male";27.0;"Married";"Owner";"University";"Labourer";"Over_60k";125.27;20.0;84.07;62.0;105.0;24.0;66.7;11.4;151.27;180.0;229.37;12.0;61.03;33.27;47.5;39.0;55.0;32.0;67.62;5.88;96.3;140.0;171.93;9.0;84.48;46.63;67.35;55.0;70.0;42.0;66.93;5.77;144.82;152.0;220.62;24.0;137.38;70.97;42.32;16.0;107.0;34.0;64.37;7.25;231.97;185.0;299.15;14.0;"0";"ID0629406"
3/23/05 12:00 AM;"PACK_Z";"Male";44.0;"In_Relationship";"Owner";"Highschool";"Executive";"30_60k";0.92;0.17;0.95;38.0;48.0;30.0;1.28;0.0;1.17;11.0;2.45;132.0;0.12;0.63;0.02;12.0;9.0;3.0;0.87;0.0;0.03;6.0;0.9;20.0;0.0;0.0;0.48;18.0;25.0;22.0;1.22;0.0;0.03;4.0;1.25;68.0;0.4;0.0;0.0;22.0;44.0;9.0;0.4;0.0;0.0;1.0;0.4;94.0;"0";"ID0629433"
7/19/06 12:00 AM;"PACK_X";"Male";41.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.8;0.15;0.0;0.0;4.0;1.0;0.58;0.33;0.03;5.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID0633411"
11/9/04 12:00 AM;"PACK_E";"Female";24.0;"Married";"Owner";"Highschool";"Executive";"15_30k";1.92;1.97;0.0;0.0;2.0;3.0;3.88;0.0;0.0;5.0;3.88;0.0;0.55;0.0;0.2;1.0;1.0;0.0;0.2;0.55;0.0;2.0;0.75;0.0;20.43;1.15;3.1;4.0;16.0;3.0;4.02;4.95;15.72;23.0;24.68;0.0;4.18;0.73;8.07;3.0;5.0;1.0;0.73;0.0;12.25;7.0;12.98;2.0;"0";"ID0650743"
3/10/05 12:00 AM;"PACK_C";"Male";43.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";25.62;160.73;89.0;63.0;30.0;59.0;137.03;20.23;150.3;132.0;310.97;42.0;2.52;181.07;55.2;40.0;10.0;57.0;160.12;0.58;78.23;64.0;238.93;50.0;1.17;108.3;31.25;41.0;22.0;88.0;55.07;0.0;86.7;54.0;141.77;162.0;12.92;106.4;53.7;56.0;38.0;49.0;86.95;6.08;96.02;64.0;189.05;110.0;"0";"ID0651069"
